filename,source_id,image_path,image_set,cluster,mos,mdfs_raw_score,runtime_seconds,worker_gpu
IS_I_C01_D02.jpg,IS_I_C01_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co1/IS_I_C01_D02.jpg,IS1,co1,71.18189020792481,22.404823303222656,0.8056725709993771,1
IS_I_C01_D04.jpg,IS_I_C01_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co1/IS_I_C01_D04.jpg,IS1,co1,3.604864385643294,33.43721008300781,0.3099773379999533,1
IS_I_C01_D06.jpg,IS_I_C01_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co1/IS_I_C01_D06.jpg,IS1,co1,20.307932539177987,30.14201545715332,0.3123641710008087,1
IS_I_C01_D08.jpg,IS_I_C01_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co1/IS_I_C01_D08.jpg,IS1,co1,49.063366582178894,24.125307083129883,0.3068220460008888,1
IS_I_C01_D10.jpg,IS_I_C01_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co1/IS_I_C01_D10.jpg,IS1,co1,52.176152453006885,24.88686752319336,0.30460792999838304,1
IS_I_C01_D12.jpg,IS_I_C01_D12,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co1/IS_I_C01_D12.jpg,IS1,co1,25.24092770953272,27.523273468017578,0.3042254520005372,1
IS_I_C01_D14.jpg,IS_I_C01_D14,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co1/IS_I_C01_D14.jpg,IS1,co1,55.71241105543697,21.132352828979492,0.3127510890008125,1
IS_I_C02_D02.jpg,IS_I_C02_D02,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co2/IS_I_C02_D02.jpg,IS1,co2,58.0406571932505,20.501399993896484,0.31099962500047695,1
IS_I_C02_D04.jpg,IS_I_C02_D04,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co2/IS_I_C02_D04.jpg,IS1,co2,28.0510117821647,24.054046630859375,0.3026825849992747,1
IS_I_C02_D06.jpg,IS_I_C02_D06,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co2/IS_I_C02_D06.jpg,IS1,co2,18.55251126214866,24.96707534790039,0.3180894100005389,1
IS_I_C02_D08.jpg,IS_I_C02_D08,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co2/IS_I_C02_D08.jpg,IS1,co2,43.66863931104205,23.330415725708008,0.33041224899898225,1
IS_I_C02_D10.jpg,IS_I_C02_D10,/kaggle/working/MDFS/data/CID2013/extracted/IS1/co2/IS_I_C02_D10.jpg,IS1,co2,42.370607197831866,23.787338256835938,0.32686439200006134,1
